target,model,n_features,fold,r2,mae,rmse,best_params
GPR2mm,Ridge,31,17,0.7093738260339946,2.439694531862802,3.111532855098546,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,31,18,0.6090573262392218,2.479963471524442,3.173183651327399,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,31,19,-0.12149163780003791,3.3470885050890153,4.743997678246831,"{""model__alpha"": 1.0}"
GPR2mm,Ridge,31,20,0.7103411904642529,2.0759143697901385,2.8106594921310757,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,31,21,0.38082479956780335,2.9416160463706307,4.592680415954058,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,31,22,0.541485716249428,2.747843123698065,3.5330443131785847,"{""model__alpha"": 10.0}"
GPR2mm,Ridge,31,23,-0.5002267166095946,2.932645042748465,4.4341848576162,"{""model__alpha"": 1.0}"
GPR2mm,Ridge,31,24,0.5887026190060196,2.794433657318789,4.104915643106153,"{""model__alpha"": 10.0}"
GPR2mm,SVR,31,0,0.7147296401281411,1.9695594126949414,2.66548517488309,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,1,0.759365518278315,1.2844445997084954,1.5762232697082639,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,2,0.8806820924740769,1.5124015387497405,1.8677967521670957,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,3,0.3865779625935951,3.060859638986903,4.666027272283187,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,4,0.5548225791420326,2.1450414171973446,3.904156035562712,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,5,0.4060692184851493,2.164400057157876,2.860211895555652,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,6,0.37307450400739406,3.1934241740245604,5.200847611581429,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,7,0.8367261047849385,1.68276614354336,2.1719403893402545,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,8,0.8213088281399753,1.678566274384563,2.5489717051725966,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,9,0.7089688902517797,1.5261867538355058,2.1524717013741985,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,10,0.8659522551948278,1.7579758579301699,2.1918158447793195,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,11,0.5212470959465558,2.4289215860021276,3.7250737135102474,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,12,0.4925648812316309,2.4215403232332284,3.942954029329559,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,13,0.6608262377835149,1.589771693515314,2.9911521880332375,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,14,0.7444800170633148,1.7854502444221048,2.3304633644140353,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,15,0.7241106872897822,2.0258076550181494,3.5637520044698956,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,16,0.027064221974799185,2.628594717815446,3.949640881212476,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,17,0.7899902685341024,2.2010633301042093,2.645006469662598,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,18,0.8146661100945097,1.6210358431212393,2.1848221454015095,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,19,0.4022113239346533,2.411970201227483,3.4635406564187634,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,20,0.8182966949689323,1.7340151428385093,2.226108240281972,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,21,0.5483156308874899,2.6158081123154493,3.9226266992587777,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR2mm,SVR,31,22,0.7202525632384158,2.147654971974093,2.759660820366097,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,23,0.09006420551137129,2.1273560537851166,3.453350993099409,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,SVR,31,24,0.6617157399143988,2.2750231759695043,3.7227781840167906,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR2mm,RandomForest,31,0,0.5457076828994685,2.1610424457074906,3.3636875089803895,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,1,0.6294167289874286,1.6466511666667254,1.956057918507676,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,2,0.9009146772234958,1.3645928360042694,1.702085867830569,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,3,0.21778169534418346,3.714973212061782,5.269040941259919,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 3}"
GPR2mm,RandomForest,31,4,0.5261745438842144,2.4203038693759176,4.027817613501165,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,5,0.6466211380774487,1.9427627500000393,2.206228931498953,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,6,0.3309389202514865,3.276327625447723,5.372779857111985,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,7,0.8593860009064332,1.487755571428512,2.01559746992182,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,8,0.8195730813213026,1.9222945916597007,2.5613217198252585,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5}"
GPR2mm,RandomForest,31,9,0.41009244858485183,2.0742642485119087,3.0645006698188904,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,10,0.819648704738352,1.9071813927045305,2.5423418063087118,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,11,0.6016622287497133,2.149454724961207,3.39785549456099,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,12,0.5726481270204677,2.099358583333291,3.6184640247315656,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,13,0.6503227859190375,1.7498962606375408,3.0371137120568057,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,14,0.4092022178972837,2.5977761780754602,3.543637372950212,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,15,0.6678655811338268,2.053293271688007,3.910182050166173,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,16,-0.1943931430047745,2.6580652459221943,4.376119502216702,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,17,0.7753116585943338,2.417844757548309,2.7358815964451293,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,18,0.836840930296118,1.7079937142856993,2.0499547695285196,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,19,0.3417820299180815,2.4373743401414836,3.6343882136094905,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,20,0.6958793028619668,2.2144105444064945,2.879969261798838,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,21,0.6538812102262251,2.161162939700464,3.4337766053612775,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,22,0.8180249698387159,1.812512318958914,2.2257611101594557,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,23,0.017545372448540042,2.3197214047618893,3.588323573475986,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR2mm,RandomForest,31,24,0.5813307852687148,2.5081788034953107,4.141539221407856,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR2mm,XGBoost,31,0,0.7294024727424349,1.8118497314453124,2.596030904404697,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,1,0.6505649336464825,1.540708679199218,1.8994245516262107,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR2mm,XGBoost,31,2,0.8973368043284883,1.387763244628905,1.7325436734241155,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,3,0.21140158500359763,3.3810875244140624,5.290485588945844,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 1.0}"
GPR2mm,XGBoost,31,4,0.5883117398895384,2.2911262512207027,3.7544371916895174,"{""learning_rate"": 0.1, ""max_depth"": 2, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,5,0.7050221211010936,1.6473978271484366,2.0156959154593723,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,6,0.42157270453681805,2.98714715576172,4.995633302533459,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,7,0.8102015310009494,1.5387551879882813,2.341724917016,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR2mm,XGBoost,31,8,0.7417267711460225,2.249317260742188,3.064454391743694,"{""learning_rate"": 0.1, ""max_depth"": 2, ""subsample"": 1.0}"
GPR2mm,XGBoost,31,9,0.6892288313507742,1.6850675582885735,2.224273067672009,"{""learning_rate"": 0.1, ""max_depth"": 2, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,10,0.7225349973640125,2.2250682373046873,3.1533952734266557,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 1.0}"
GPR2mm,XGBoost,31,11,0.5816283666176012,2.0905003662109363,3.4822526361473893,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,12,0.6286416784051538,1.82279620361328,3.373090810530826,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,13,0.6648135962051123,1.5173466796874993,2.9735180755196575,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 1.0}"
GPR2mm,XGBoost,31,14,0.5790923003034063,2.3522286097208647,2.99104729607369,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR2mm,XGBoost,31,15,0.7526216050303338,1.8699677124023417,3.3745892574537852,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,16,-0.074830656874185,2.3989143066406253,4.1513136258367584,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,17,0.7283677936003352,2.395916076660155,3.008137332464225,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,18,0.7932433909155677,1.8215160522460951,2.3076416513738995,"{""learning_rate"": 0.1, ""max_depth"": 2, ""subsample"": 1.0}"
GPR2mm,XGBoost,31,19,0.1504915989665302,3.0206074396769194,4.128861233963841,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 1.0}"
GPR2mm,XGBoost,31,20,0.6565419440682574,2.3494986572265617,3.060565775770099,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,21,0.6389652951546705,2.009889526367188,3.506985131584243,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,22,0.7174324073676939,2.1281685791015623,2.7735361172523736,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,23,0.06794315975233334,2.0374273071289055,3.4950753727488277,"{""learning_rate"": 0.1, ""max_depth"": 2, ""subsample"": 0.7}"
GPR2mm,XGBoost,31,24,0.6975628989113465,2.197542254130045,3.5200091952410673,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR2mm,MLP,31,0,0.5859538601400394,2.6702470952818955,3.211236684198672,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,1,0.7669665659707795,1.1204804785761866,1.551129017346794,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,31,2,0.8532526869676627,1.6207060209159203,2.071390025409192,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,3,0.4030575014235146,3.1286596278132883,4.602924329749086,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,4,0.2180118257891518,3.5241667876612564,5.1744082987830975,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,31,5,0.5901714364199372,1.8391748764504223,2.375917757837758,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR2mm,MLP,31,6,0.2980778507825004,3.8113081508472475,5.503140946919721,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR2mm,MLP,31,7,0.7936981640148634,1.8544297018647695,2.4414119788062854,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,8,0.8309508918515781,1.9721210944907517,2.4792476376611328,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,9,0.7582346626087861,1.6096425733855095,1.9618453084353922,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,10,0.8032141429146281,2.3052330658735998,2.655652511261289,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,31,11,0.5226873135819399,2.3256901932969054,3.719466480980982,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,31,12,0.31973667530707606,2.991264129381852,4.565306941300547,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,31,13,0.27387859071060416,2.1915819518226,4.376551132275341,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,31,14,0.5414685707023357,2.3214344016388293,3.121867019471119,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,15,0.6286537165490783,2.3648631568677096,4.134562647517213,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,16,-0.10153493608837261,2.881348690416968,4.202567138222367,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,17,0.8802313409720729,1.6711384410890957,1.9974624433628658,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,18,0.636073322112928,2.3118229357483138,3.061580020896407,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,31,19,0.0713815720629829,2.964583121325589,4.316831497844036,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,31,20,0.7476374590130186,2.009100419260509,2.6234772931797488,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,21,0.2867385638249115,3.012546257778045,4.929283776648268,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,22,0.39707122658988236,3.307196196917872,4.05140495494431,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR2mm,MLP,31,23,-0.1854607735863696,2.5566584471966483,3.9416580097714378,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR2mm,MLP,31,24,0.6756017219137567,2.63786359864166,3.645570781569223,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,Dummy,5,0,-0.01634026801493338,12.903111111111114,14.665576390452491,{}
GPR1mm,Dummy,5,1,-0.0005991586722480235,9.632727272727273,11.908022775755661,{}
GPR1mm,Dummy,5,2,-0.09638485054912782,11.490666666666662,13.199707874442343,{}
GPR1mm,Dummy,5,3,-0.18468354024427103,12.659313131313134,14.082943339108546,{}
GPR1mm,Dummy,5,4,-0.0008952802441275498,14.511666666666665,17.386740158331392,{}
GPR1mm,Dummy,5,5,-0.1414098594727271,12.949333333333332,14.663332177924188,{}
GPR1mm,Dummy,5,6,-0.007830807883739022,11.62561616161616,15.337029878743781,{}
GPR1mm,Dummy,5,7,-0.011899484321094667,12.344161616161616,13.729140013179245,{}
GPR1mm,Dummy,5,8,-0.04792240215283261,12.063353535353535,13.842377714605126,{}
GPR1mm,Dummy,5,9,-0.03068796645905225,11.807166666666669,13.972584919524854,{}
GPR1mm,Dummy,5,10,-0.0871279150912927,11.695111111111105,13.205074616718324,{}
GPR1mm,Dummy,5,11,-0.0513300399419554,13.01438383838384,14.371727582256847,{}
GPR1mm,Dummy,5,12,-0.01728304659733504,10.735515151515148,14.638558746797813,{}
GPR1mm,Dummy,5,13,-0.006823704134032882,13.78448484848485,15.467584965825568,{}
GPR1mm,Dummy,5,14,-2.971956359409944e-05,11.4375,13.604857588376294,{}
GPR1mm,Dummy,5,15,-0.03493503943186327,12.297454545454547,16.002622558254792,{}
GPR1mm,Dummy,5,16,-0.050986513953725554,10.35272727272727,11.740938824696116,{}
GPR1mm,Dummy,5,17,-0.001368742038709847,11.944969696969697,14.207064799432857,{}
GPR1mm,Dummy,5,18,-0.03594486095402627,11.145858585858583,12.48433221122085,{}
GPR1mm,Dummy,5,19,-0.008336773274580267,15.108333333333334,16.401309825742576,{}
GPR1mm,Dummy,5,20,-0.09554377960584404,12.915151515151514,14.67220079802361,{}
GPR1mm,Dummy,5,21,-0.002591610904455477,12.4790303030303,14.107472742663056,{}
GPR1mm,Dummy,5,22,-6.970525925820148e-05,11.938909090909092,13.705674332452759,{}
GPR1mm,Dummy,5,23,-0.13761064781625576,9.869333333333334,11.987394450490987,{}
GPR1mm,Dummy,5,24,-0.0007322281065895719,13.670250000000001,16.74072003628677,{}
GPR1mm,Ridge,5,0,0.5929283121127749,8.258956892434169,9.281432678394701,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,1,0.44882791062724525,6.830168912057075,8.837983748008925,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,5,2,0.7522783153898889,5.2626707459783315,6.274293339360261,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,3,0.1499646132781035,8.747718497988682,11.929184554426877,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,5,4,0.38066232448448833,10.646536733322968,13.676897524895432,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,5,5,0.47910377214428845,8.793870813246423,9.905752424806773,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,6,0.2602596559213747,9.48561466935766,13.139749964852836,"{""model__alpha"": 0.1}"
GPR1mm,Ridge,5,7,0.5974175539002509,7.205863761435276,8.6596843880463,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,8,0.6441605726757795,6.38206666532379,8.0662776453978,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,9,0.45250371038897674,8.396669750114597,10.183656575113236,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,5,10,0.5863396023913489,6.46458592555216,8.145589282880898,"{""model__alpha"": 0.1}"
GPR1mm,Ridge,5,11,0.4888567311310936,7.452462003890696,10.02099308916805,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,12,0.43520125027716183,7.651917771265481,10.907476345898568,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,13,0.4450232245450104,9.559906617738582,11.483735977214312,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,5,14,0.44421535155082925,8.71782604303277,10.142401999374862,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,5,15,0.36554637812694823,9.253971103568558,12.529523557026305,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,16,0.25351590197797613,7.524392598445174,9.894971185328172,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,5,17,0.6154087949816502,7.64824179560028,8.804547082120843,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,5,18,0.690563802573992,5.597779503397326,6.823112851985528,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,19,0.4218178590747389,10.501189424729915,12.419613083000622,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,5,20,0.7626349437020992,5.928664986842985,6.829498054066087,"{""model__alpha"": 0.1}"
GPR1mm,Ridge,5,21,0.5534554240896264,7.552719456494954,9.414984207349585,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,22,0.530721524368283,7.207335827023701,9.388594668783103,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,5,23,0.12442131318595606,8.115909240706651,10.516605012845508,"{""model__alpha"": 0.1}"
GPR1mm,Ridge,5,24,0.38792926547996653,10.413300843399876,13.092301491346952,"{""model__alpha"": 10.0}"
GPR1mm,SVR,5,0,0.463845176508195,8.445483067574393,10.651841087560722,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR1mm,SVR,5,1,0.3670333285957029,7.548061349582185,9.471091044305922,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR1mm,SVR,5,2,0.38318904400862686,7.07837993016623,9.900539172664358,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR1mm,SVR,5,3,-0.026494352206627658,10.024350106571779,13.109029380397857,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
